loan_id,event_date,action_type,promised_to_pay_date
110235,2025-09-06,SMS,2025-09-20
110236,2025-10-26,Hardship,2025-10-25
110237,2023-11-21,SMS,2023-12-27
110241,2022-08-20,Hardship,2022-08-20
110241,2022-12-13,Hardship,2022-12-04
110241,2023-01-31,Hardship,2023-02-08
110241,2023-09-10,Call,2023-09-14
110241,2024-02-21,SMS,2024-02-18
110241,2024-06-07,Hardship,2024-06-28
110243,2024-07-01,SMS,2024-07-03
110244,2025-05-17,Email,2025-05-28
110244,2025-11-26,Call,2025-12-20
110245,2025-05-01,Agent,2025-04-26
110246,2024-12-06,Email,2025-01-07
110247,2023-02-05,Agent,2023-03-04
110248,2022-11-18,Email,2022-11-27
110248,2023-03-06,Call,2023-03-09
110248,2023-11-16,SMS,2023-11-07
110250,2022-05-29,Email,2022-06-19
110251,2024-11-04,Call,2024-12-01
110251,2025-02-12,Hardship,2025-03-02
110252,2025-08-21,Hardship,2025-09-01
110255,2024-11-08,Hardship,2024-11-20
110255,2024-12-17,Email,2024-12-12
110256,2025-03-22,Agent,2025-03-29
110256,2026-01-13,Agent,2026-01-25
110258,2022-06-16,SMS,2022-06-27
110258,2024-06-17,SMS,2024-06-15
110260,2024-01-01,Agent,2024-01-15
110261,2025-04-25,SMS,2025-05-03
110262,2024-08-21,Call,2024-08-19
110262,2024-10-11,Agent,2024-11-03
110262,2025-06-04,Hardship,2025-06-14
110262,2025-09-17,Call,2025-09-06
110264,2025-07-02,Email,2025-06-25
110264,2025-09-20,Agent,2025-10-09
110264,2025-12-29,Hardship,2026-01-12
110265,2025-12-28,Email,2025-12-16
110265,2026-01-20,Hardship,2026-01-12
110266,2025-05-07,SMS,2025-04-24
110267,2023-12-21,SMS,2023-12-28
110269,2025-05-11,Call,2025-06-06
110271,2024-05-19,Hardship,2024-06-15
110273,2024-12-02,Call,2024-12-22
110275,2025-08-10,Agent,2025-08-13
110277,2023-11-06,Hardship,2023-12-04
110277,2024-05-07,SMS,2024-05-27
110277,2024-08-17,Email,2024-08-24
110278,2024-06-29,Agent,2024-07-21
110280,2022-10-21,Email,2022-10-24
110280,2023-01-12,Hardship,2023-01-25
110280,2023-05-08,Hardship,2023-05-30
110280,2025-08-26,SMS,2025-08-29
110281,2025-04-17,Call,2025-05-01
110283,2024-03-04,Hardship,2024-03-25
110283,2025-08-24,Agent,2025-08-28
110284,2025-03-27,SMS,2025-04-09
110284,2025-11-03,Call,2025-10-29
110287,2024-11-28,Email,2024-11-25
110288,2026-01-25,Hardship,2026-02-07
110289,2026-01-15,Email,2026-01-16
110291,2023-10-09,Call,2023-11-08
110291,2024-04-28,Call,2024-05-02
110291,2024-05-21,Call,2024-06-04
110291,2024-10-19,Call,2024-10-14
110293,2025-02-07,SMS,2025-03-01
110293,2026-02-10,Agent,2026-02-14
110295,2023-05-24,Email,2023-05-16
110295,2025-01-18,Call,2025-01-20
110295,2025-11-22,SMS,2025-12-08
110298,2022-08-14,Call,2022-08-19
110298,2024-03-30,Email,2024-04-16
110298,2024-05-12,SMS,2024-05-25
110299,2023-12-17,SMS,2023-12-19
110304,2025-04-19,Agent,2025-05-05
110306,2025-10-15,Hardship,2025-10-14
110306,2025-11-08,Email,2025-11-10
110306,2026-02-08,Hardship,2026-02-28
110309,2025-12-21,Hardship,2026-01-12
110312,2023-08-11,SMS,2023-08-23
110317,2024-04-16,SMS,2024-04-27
110317,2025-06-17,SMS,2025-07-01
110318,2024-06-04,Email,2024-06-29
110319,2024-08-29,Email,2024-08-29
110319,2025-06-14,Agent,2025-06-18
110321,2025-08-26,SMS,2025-09-06
110326,2023-01-06,Hardship,2022-12-20
110326,2023-11-07,SMS,2023-11-05
110330,2023-07-09,Email,2023-07-15
110331,2024-11-12,SMS,2024-11-02
110334,2024-02-25,Agent,2024-03-04
110334,2024-12-15,Hardship,2025-01-08
110334,2025-12-07,Call,2026-01-10
110340,2025-07-13,Call,2025-07-25
110342,2025-08-03,Call,2025-08-30
110347,2023-03-20,Email,2023-03-09
110347,2024-01-15,Agent,2024-01-02
110348,2024-12-10,Agent,2024-12-09
110348,2025-10-14,Email,2025-10-10
110350,2022-08-05,Call,2022-08-10
110350,2022-12-08,Email,2022-12-19
110350,2023-02-18,Call,2023-03-21
110351,2025-06-17,Call,2025-06-23
110354,2025-09-13,Hardship,2025-09-14
110355,2024-05-14,Call,2024-06-01
110355,2025-01-21,SMS,2025-01-15
110357,2024-12-28,Call,2025-01-04
110360,2023-02-08,Agent,2023-03-14
110360,2023-05-17,Hardship,2023-06-02
110361,2023-03-24,Call,2023-04-09
110361,2025-10-06,Hardship,2025-11-08
110362,2022-09-01,Call,2022-09-22
110362,2023-05-02,Call,2023-04-30
110363,2024-05-09,SMS,2024-04-30
110364,2025-08-06,Agent,2025-07-23
110364,2025-12-27,Agent,2026-01-17
110367,2025-08-18,Call,2025-08-14
110370,2024-09-26,Email,2024-10-04
110372,2024-07-24,Agent,2024-08-23
110374,2025-12-12,SMS,2025-12-15
110374,2026-01-14,SMS,2025-12-29
110375,2023-05-17,Hardship,2023-06-22
110377,2025-07-19,SMS,2025-07-27
110377,2025-12-26,Email,2026-01-08
110378,2024-10-20,Call,2024-11-12
110379,2025-02-13,Hardship,2025-02-18
110381,2025-11-03,Hardship,2025-10-27
110382,2025-09-20,Call,2025-10-03
110384,2024-06-28,Email,2024-07-08
110386,2025-02-14,Email,2025-03-10
110388,2026-02-01,Agent,2026-02-27
110389,2025-02-20,Hardship,2025-02-21
110392,2025-01-26,SMS,2025-01-14
110393,2025-10-09,Hardship,2025-10-03
110399,2023-02-08,Agent,2023-02-25
110399,2024-01-08,Email,2024-01-12
110401,2023-12-21,SMS,2024-01-15
110401,2024-08-24,Agent,2024-09-14
110401,2024-11-20,Agent,2024-12-16
110401,2025-08-08,Email,2025-08-23
110402,2024-02-07,Hardship,2024-02-05
110403,2025-01-24,Call,2025-02-18
110404,2024-11-14,Email,2024-11-25
110404,2025-10-14,Agent,2025-10-30
110406,2024-07-04,SMS,2024-07-23
110407,2022-07-04,Agent,2022-07-28
110407,2022-10-30,Agent,2022-11-13
110410,2025-08-29,Email,2025-08-11
110411,2025-02-23,Call,2025-03-24
110412,2022-10-18,Call,2022-10-21
110412,2023-06-15,Call,2023-06-18
110412,2024-04-07,SMS,2024-04-28
110412,2024-11-19,Hardship,2024-11-27
110414,2025-05-20,Call,2025-06-01
110416,2023-02-14,Call,2023-03-05
110420,2022-10-05,Agent,2022-10-13
110420,2023-02-24,Agent,2023-03-05
110420,2024-02-24,Agent,2024-02-16
110421,2025-08-29,Call,2025-09-18
110425,2022-12-28,Agent,2023-01-15
110425,2023-04-08,Hardship,2023-03-31
110425,2025-02-05,Hardship,2025-02-21
110426,2022-03-24,Hardship,2022-03-27
110426,2023-12-21,Call,2024-01-16
110427,2025-12-23,Call,2025-12-31
110431,2022-10-17,Hardship,2022-11-09
110431,2023-05-25,Agent,2023-06-09
110432,2025-06-29,SMS,2025-07-03
110433,2023-07-15,Call,2023-08-01
110433,2024-01-03,SMS,2024-01-10
110433,2024-04-30,Hardship,2024-05-09
110435,2026-01-28,SMS,2026-02-27
110441,2022-09-20,Email,2022-10-06
110442,2024-01-12,Call,2024-01-22
110442,2024-06-04,Call,2024-06-29
110442,2024-09-12,Agent,2024-09-10
110443,2025-02-07,Hardship,2025-02-27
110445,2024-09-14,Hardship,2024-10-07
110446,2025-02-18,Hardship,2025-02-15
110450,2022-09-10,Agent,2022-09-14
110450,2023-10-27,Agent,2023-11-19
110451,2023-08-26,SMS,2023-08-31
110453,2026-02-08,Agent,2026-02-26
110454,2024-12-12,Agent,2025-01-01
110455,2024-02-13,Hardship,2024-02-10
110457,2023-09-26,Agent,2023-10-18
110458,2024-08-07,Call,2024-09-01
110459,2025-04-01,SMS,2025-03-27
110463,2023-03-20,SMS,2023-04-12
110463,2024-01-29,Hardship,2024-01-31
110465,2026-02-10,Agent,2026-02-25
110466,2022-10-29,SMS,2022-11-16
110466,2022-12-18,Call,2022-12-24
110467,2025-05-23,Call,2025-06-06
110467,2025-10-18,Hardship,2025-10-30
110468,2024-05-11,SMS,2024-05-10
110468,2024-08-02,SMS,2024-07-31
110468,2025-05-01,Email,2025-05-28
110473,2025-01-14,Agent,2025-02-09
110473,2025-03-11,Call,2025-04-11
110473,2026-01-23,Call,2026-02-02
110474,2025-01-02,Call,2025-01-04
110475,2024-03-01,Agent,2024-02-22
110475,2025-02-17,Call,2025-02-20
110477,2024-06-21,Hardship,2024-07-09
110477,2024-08-01,Call,2024-08-15
110477,2025-04-09,SMS,2025-03-23
110479,2024-05-06,SMS,2024-05-04
110479,2025-06-05,Email,2025-06-22
110479,2025-10-30,Hardship,2025-11-29
110481,2024-01-12,Agent,2024-02-13
110481,2024-08-23,Call,2024-08-25
110481,2024-10-15,Hardship,2024-11-07
110486,2024-10-05,Hardship,2024-10-30
110489,2024-12-02,Email,2024-12-13
110489,2025-08-25,Agent,2025-09-14
110489,2025-10-23,SMS,2025-10-29
110493,2024-05-28,Agent,2024-06-29
110493,2024-12-02,Hardship,2025-01-01
110495,2024-04-29,Call,2024-06-02
110496,2025-11-28,Hardship,2025-11-16
110496,2026-01-22,SMS,2026-01-31
110499,2025-10-31,Email,2025-10-30
110500,2024-11-19,Call,2024-12-04
110500,2025-05-07,SMS,2025-05-31
110502,2024-12-23,Agent,2025-01-17
110502,2026-01-28,Hardship,2026-01-18
110504,2025-01-09,Call,2025-01-27
110505,2025-05-09,Call,2025-05-31
110506,2024-11-18,SMS,2024-12-13
110508,2022-11-27,Agent,2022-12-06
110511,2023-11-05,Hardship,2023-11-14
110511,2023-11-27,SMS,2023-12-30
110511,2024-11-10,SMS,2024-11-25
110511,2025-03-15,SMS,2025-03-30
110511,2025-07-01,Email,2025-07-14
110511,2025-10-29,SMS,2025-11-06
110512,2024-12-01,Call,2024-12-08
110513,2026-01-20,SMS,2026-02-08
110514,2024-06-19,Hardship,2024-07-01
110514,2024-09-17,Email,2024-09-22
110514,2025-01-17,Call,2025-01-21
110515,2024-10-11,SMS,2024-10-22
110522,2024-12-22,Call,2025-01-19
110525,2024-08-12,Hardship,2024-08-25
110526,2025-06-24,Call,2025-06-29
110531,2024-07-04,Agent,2024-07-27
110531,2024-09-04,Email,2024-09-15
110532,2025-03-26,SMS,2025-04-17
110534,2024-03-15,Hardship,2024-03-17
110534,2026-01-01,Email,2026-02-02
110536,2023-12-16,Email,2023-12-30
110537,2024-04-01,SMS,2024-04-04
110537,2025-03-02,Agent,2025-02-25
110537,2025-05-17,Hardship,2025-05-27
110538,2025-11-04,Call,2025-11-04
110541,2024-03-21,Agent,2024-04-08
110541,2025-03-08,SMS,2025-03-01
110541,2025-06-06,Call,2025-05-23
110545,2025-06-05,Hardship,2025-07-05
110546,2025-07-03,Call,2025-07-12
110550,2022-06-23,Call,2022-07-05
110550,2022-11-08,Agent,2022-11-14
110550,2023-02-11,Email,2023-03-01
110551,2025-08-28,Email,2025-09-17
110553,2023-09-28,Email,2023-09-23
110555,2024-07-23,Email,2024-08-07
110557,2025-02-13,Agent,2025-02-23
110558,2025-09-21,Agent,2025-10-02
110558,2026-01-14,Hardship,2026-01-21
110559,2024-02-27,Hardship,2024-03-10
110560,2024-06-09,Agent,2024-06-10
110561,2024-02-06,Hardship,2024-02-07
110561,2024-05-07,Hardship,2024-05-21
110561,2024-09-20,Agent,2024-09-28
110561,2025-05-24,SMS,2025-06-07
110565,2025-11-05,Email,2025-11-13
110566,2025-12-25,Hardship,2026-01-09
110568,2024-07-09,Hardship,2024-08-01
110569,2024-01-26,Call,2024-02-10
110569,2024-07-06,Call,2024-08-09
110571,2023-01-16,Agent,2023-01-11
110572,2024-04-17,Call,2024-04-09
110575,2023-10-20,Hardship,2023-10-13
110575,2025-06-04,Email,2025-06-12
110576,2025-12-09,Agent,2026-01-11
110579,2025-09-17,Agent,2025-10-03
110579,2025-11-15,Hardship,2025-11-09
110581,2023-12-07,Email,2023-12-18
110582,2025-12-02,Email,2025-12-18
110584,2023-02-26,Email,2023-03-03
110584,2023-03-13,Agent,2023-03-16
110584,2023-11-22,Hardship,2023-11-16
110586,2022-03-12,Agent,2022-03-26
110586,2024-02-16,Call,2024-02-18
110586,2024-09-04,Agent,2024-09-21
110586,2025-06-02,Hardship,2025-06-09
110586,2026-01-27,Call,2026-02-18
110589,2023-06-19,Agent,2023-07-04
110596,2024-10-06,SMS,2024-11-03
110600,2023-08-02,Call,2023-07-20
110600,2024-04-27,Call,2024-04-18
110601,2023-08-14,Hardship,2023-08-23
110601,2023-11-07,SMS,2023-11-21
110601,2024-06-06,SMS,2024-06-14
110604,2024-08-31,Call,2024-09-04
110609,2025-09-15,Agent,2025-10-07
110610,2025-08-10,Hardship,2025-08-15
110612,2025-05-09,SMS,2025-05-29
110613,2025-03-18,SMS,2025-03-27
110614,2022-10-17,Email,2022-11-10
110615,2025-08-08,Email,2025-08-16
110618,2025-04-08,Agent,2025-04-13
110621,2023-08-14,Call,2023-08-29
110622,2024-05-30,SMS,2024-06-10
110629,2026-01-29,Hardship,2026-02-12
110630,2024-05-10,Hardship,2024-05-29
110632,2023-06-11,Hardship,2023-06-30
110632,2023-07-12,Call,2023-07-26
110632,2023-11-28,SMS,2023-12-26
110632,2026-01-15,Email,2026-01-07
110637,2023-03-08,SMS,2023-03-23
110642,2025-01-31,Call,2025-02-22
110642,2025-04-30,Agent,2025-05-07
110644,2023-06-29,SMS,2023-07-15
110644,2023-08-06,SMS,2023-08-12
110644,2024-04-28,Hardship,2024-05-08
110644,2024-10-28,Email,2024-11-19
110646,2024-08-23,Call,2024-08-15
110648,2025-02-15,SMS,2025-02-12
110648,2025-11-05,SMS,2025-11-12
110648,2026-01-07,Hardship,2026-02-02
110649,2024-12-22,Call,2025-01-06
110649,2025-12-26,Email,2026-01-19
110654,2025-06-13,Call,2025-05-28
110654,2025-10-03,Agent,2025-10-25
110657,2025-08-18,Agent,2025-08-27
110658,2026-01-30,SMS,2026-02-01
110659,2025-01-11,SMS,2025-01-22
110659,2025-06-11,Email,2025-06-11
110660,2025-10-01,Email,2025-10-08
110662,2025-12-05,Email,2025-11-26
110666,2023-11-09,Call,2023-11-09
110666,2024-01-28,Hardship,2024-02-21
110666,2024-07-09,Email,2024-07-04
110666,2025-09-26,Agent,2025-10-07
110667,2023-02-26,SMS,2023-02-27
110669,2025-01-26,Call,2025-01-30
110671,2023-09-21,SMS,2023-10-14
110671,2023-12-25,Hardship,2024-01-22
110673,2025-01-28,Hardship,2025-01-25
110675,2024-03-01,SMS,2024-02-29
110675,2024-07-12,Agent,2024-07-23
110675,2024-12-25,Email,2025-01-07
110677,2022-09-11,SMS,2022-09-17
110677,2023-07-09,Email,2023-07-15
110677,2024-01-31,Call,2024-02-07
110678,2022-07-13,Agent,2022-07-25
110678,2024-01-12,SMS,2024-01-30
110680,2022-04-05,Call,2022-04-23
110680,2025-02-06,Email,2025-02-19
110680,2025-12-27,Hardship,2025-12-09
110681,2023-07-08,Call,2023-07-02
110681,2025-05-05,SMS,2025-05-06
110684,2024-04-21,Hardship,2024-05-10
110684,2024-11-13,Email,2024-11-29
110684,2025-03-24,Email,2025-03-22
110686,2025-05-05,SMS,2025-05-19
110691,2024-02-16,Agent,2024-02-15
110691,2024-09-16,Call,2024-10-09
110691,2025-02-12,Agent,2025-03-13
110692,2025-09-26,Agent,2025-10-16
110696,2023-12-29,Email,2023-12-25
110696,2025-08-18,Agent,2025-08-25
110697,2023-01-17,Agent,2023-01-13
110697,2023-03-18,SMS,2023-03-14
110697,2023-08-12,Email,2023-09-03
110697,2023-09-10,Hardship,2023-09-25
110700,2025-04-25,SMS,2025-04-24
110700,2025-06-26,Hardship,2025-06-29
110700,2025-10-03,Agent,2025-10-14
110702,2024-08-13,Call,2024-08-11
110704,2024-09-19,Agent,2024-09-16
110706,2025-03-03,Call,2025-03-21
110708,2025-03-18,Hardship,2025-04-12
110710,2025-12-14,Email,2026-01-02
110711,2023-01-10,Email,2023-02-05
110711,2023-07-01,Email,2023-07-28
110711,2023-08-02,Call,2023-08-28
110712,2022-12-28,Email,2023-01-08
110712,2026-02-11,Agent,2026-02-10
110713,2023-04-11,Call,2023-04-16
110718,2023-11-30,Agent,2023-12-08
110719,2024-02-20,Hardship,2024-02-28
110719,2025-10-19,SMS,2025-10-22
110720,2025-09-06,Email,2025-09-15
110721,2025-10-08,SMS,2025-10-22
110722,2024-04-07,Agent,2024-04-14
110722,2024-06-30,SMS,2024-07-13
110723,2023-12-06,Call,2023-12-25
110725,2023-12-12,Email,2024-01-15
110726,2023-11-08,Email,2023-11-24
110727,2025-08-29,Call,2025-09-18
110732,2025-02-24,Email,2025-02-12
110735,2025-06-08,Hardship,2025-06-17
110736,2024-01-29,Call,2024-01-18
110737,2025-09-07,Hardship,2025-09-16
110739,2023-06-25,Call,2023-06-16
110739,2025-11-17,Email,2025-12-04
110740,2025-11-30,Call,2025-11-18
110747,2025-08-23,SMS,2025-09-12
110747,2026-01-15,Hardship,2026-01-25
110748,2024-03-10,Agent,2024-03-10
110748,2025-11-08,Agent,2025-11-15
110749,2026-02-13,Agent,2026-03-05
110752,2022-09-28,Agent,2022-09-29
110752,2022-10-17,Agent,2022-11-17
110752,2024-07-05,Agent,2024-07-04
110752,2024-10-18,Email,2024-11-16
110753,2024-06-02,Call,2024-05-27
110753,2025-09-22,Hardship,2025-10-25
110755,2023-04-12,Hardship,2023-04-09
110756,2023-10-31,Agent,2023-11-02
110756,2025-10-28,Email,2025-10-23
110757,2023-04-21,Call,2023-04-30
110757,2023-06-28,Agent,2023-07-06
110757,2023-09-20,Call,2023-09-29
110757,2024-02-21,SMS,2024-02-20
110760,2024-12-01,Call,2025-01-01
110761,2025-02-26,Email,2025-02-27
110761,2025-08-18,Call,2025-08-25
110762,2024-03-04,SMS,2024-03-18
110762,2024-08-14,Agent,2024-08-09
110762,2024-09-25,Call,2024-09-12
110766,2024-10-24,Call,2024-10-15
110767,2023-08-16,Email,2023-08-06
110768,2025-02-10,Email,2025-01-29
110768,2025-08-25,Agent,2025-09-19
110769,2023-08-10,SMS,2023-08-20
110769,2024-03-09,Email,2024-03-14
110769,2025-02-02,Email,2025-02-08
110770,2024-04-25,Agent,2024-04-21
110773,2025-04-30,Agent,2025-05-09
110773,2025-12-11,Call,2025-12-20
110776,2024-05-28,Call,2024-06-07
110776,2024-09-15,SMS,2024-09-24
110778,2024-05-06,Email,2024-05-08
110778,2025-04-11,Call,2025-03-29
110778,2025-09-10,Call,2025-09-23
110779,2024-08-27,Call,2024-09-02
110779,2025-03-09,Agent,2025-03-03
110780,2025-04-05,Email,2025-03-23
110781,2025-02-07,Call,2025-02-19
110782,2022-12-11,Call,2022-12-26
110782,2023-10-03,SMS,2023-10-18
110782,2024-01-13,SMS,2024-01-04
110783,2024-01-12,SMS,2024-01-02
110784,2025-08-14,SMS,2025-08-19
110789,2022-10-12,SMS,2022-10-19
110789,2024-05-24,Call,2024-05-30
110790,2024-03-10,Hardship,2024-03-01
110793,2024-12-06,Hardship,2024-11-18
110794,2023-10-19,Agent,2023-10-30
110794,2024-09-04,Call,2024-09-21
110794,2025-02-02,Agent,2025-02-23
110794,2025-08-11,SMS,2025-08-20
110797,2024-08-23,Call,2024-08-31
110798,2023-11-08,Email,2023-12-05
110799,2023-07-05,SMS,2023-07-14
110799,2024-01-24,Email,2024-02-02
110800,2025-01-27,Call,2025-02-24
110805,2024-07-25,Hardship,2024-07-16
110806,2025-11-11,SMS,2025-11-30
110807,2022-04-18,Hardship,2022-04-20
110807,2022-06-22,SMS,2022-07-05
110808,2025-06-10,Email,2025-06-29
110808,2025-08-10,Hardship,2025-08-04
110809,2023-12-03,Hardship,2023-12-14
110809,2024-05-01,SMS,2024-05-03
110811,2025-02-01,Agent,2025-01-31
110811,2025-04-06,Email,2025-04-06
110813,2025-08-29,SMS,2025-09-22
110814,2025-10-02,Hardship,2025-09-30
110815,2025-12-14,Agent,2025-12-15
110818,2025-07-06,SMS,2025-07-15
110819,2022-11-15,Hardship,2022-12-11
110819,2023-11-03,Agent,2023-10-27
110819,2024-04-29,Call,2024-04-20
110819,2025-03-06,Hardship,2025-02-26
110820,2025-06-25,Call,2025-06-25
110823,2024-08-09,Hardship,2024-09-02
110825,2022-08-21,Call,2022-08-27
110826,2024-12-18,Call,2024-12-24
110827,2024-12-29,SMS,2025-01-15
110828,2024-06-06,Call,2024-06-26
110829,2025-05-23,Email,2025-05-28
110830,2024-06-07,Email,2024-06-21
110830,2024-06-29,Agent,2024-07-06
110830,2024-10-18,Call,2024-10-26
110830,2024-12-24,Call,2024-12-20
110830,2025-03-10,Hardship,2025-03-05
110835,2025-05-16,Call,2025-06-20
110837,2025-07-25,Hardship,2025-08-11
110841,2026-01-16,SMS,2026-01-27
110844,2022-07-12,Agent,2022-08-12
110844,2023-08-24,SMS,2023-08-24
110844,2023-10-19,Hardship,2023-11-07
110845,2022-11-03,Email,2022-11-15
110845,2024-11-04,SMS,2024-11-01
110846,2025-03-31,Hardship,2025-04-15
110847,2025-07-13,Email,2025-07-05
110848,2022-08-02,Agent,2022-08-13
110848,2023-11-04,SMS,2023-10-17
110848,2023-12-29,Call,2023-12-24
110857,2024-03-19,Hardship,2024-03-06
110857,2025-11-04,Agent,2025-11-12
110858,2024-04-22,Email,2024-05-24
110859,2026-01-14,SMS,2026-01-09
110872,2025-06-12,SMS,2025-06-23
110872,2025-07-19,Call,2025-07-12
110874,2025-10-05,Call,2025-10-18
110876,2025-10-14,Email,2025-10-05
110878,2023-03-12,Email,2023-03-09
110879,2023-12-30,Agent,2024-01-15
110881,2024-08-03,Hardship,2024-08-11
110882,2025-12-08,Agent,2025-12-10
110883,2024-01-03,Agent,2024-01-01
110883,2024-06-12,Hardship,2024-07-01
110883,2025-07-12,Agent,2025-07-27
110884,2023-05-24,Email,2023-06-05
110885,2024-11-22,Hardship,2024-11-17
110885,2025-05-08,Hardship,2025-06-03
110887,2024-09-12,Agent,2024-10-02
110888,2025-11-04,Call,2025-11-22
110893,2025-07-23,Call,2025-08-06
110894,2024-12-08,Call,2024-12-16
110899,2025-12-23,Call,2025-12-14
110900,2025-08-31,Call,2025-09-19
110903,2025-11-14,SMS,2025-11-21
110903,2025-12-23,Email,2026-01-15
110903,2026-01-25,Call,2026-02-03
110905,2025-06-07,Call,2025-06-13
110906,2024-07-13,Call,2024-08-04
110908,2023-07-23,Email,2023-08-04
110909,2023-06-06,Email,2023-06-17
110909,2024-04-27,Hardship,2024-05-09
110909,2024-08-01,SMS,2024-08-07
110909,2025-05-24,Email,2025-06-25
110910,2023-08-08,Hardship,2023-08-09
110913,2024-02-08,Hardship,2024-02-11
110913,2025-04-12,SMS,2025-04-30
110915,2025-06-05,SMS,2025-06-12
110916,2023-05-01,Call,2023-05-29
110916,2025-01-03,Call,2025-01-11
110916,2025-11-06,Agent,2025-11-26
110919,2025-06-30,Agent,2025-07-03
110920,2026-01-22,Call,2026-02-10
110921,2022-10-24,Agent,2022-11-12
110921,2023-03-11,Hardship,2023-03-31
110922,2024-05-08,Email,2024-05-06
110924,2022-06-20,SMS,2022-07-20
110925,2024-03-12,Call,2024-04-11
110925,2024-10-22,SMS,2024-10-24
110926,2025-07-06,Email,2025-07-08
110928,2025-07-25,Hardship,2025-07-19
110928,2025-11-12,Hardship,2025-12-13
110931,2024-07-27,Call,2024-08-26
110934,2024-03-14,Hardship,2024-03-13
110937,2023-03-13,Agent,2023-04-02
110937,2023-10-11,Agent,2023-11-17
110937,2025-01-11,Agent,2025-02-06
110939,2023-05-29,Call,2023-06-27
110939,2025-07-02,SMS,2025-07-23
110939,2025-08-26,Email,2025-08-28
110944,2023-10-27,Hardship,2023-10-16
110947,2023-11-25,Call,2023-12-12
110947,2025-01-27,Agent,2025-01-29
110948,2023-11-21,Agent,2023-11-29
110948,2024-11-09,Agent,2024-11-18
110948,2025-03-06,Call,2025-02-27
110951,2023-12-17,SMS,2023-12-20
110952,2026-01-23,Agent,2026-01-20
110957,2025-01-09,Email,2025-01-27
110958,2023-02-19,SMS,2023-03-08
110958,2023-12-11,SMS,2023-12-16
110959,2024-05-20,Email,2024-06-12
110959,2024-10-31,SMS,2024-11-17
110959,2025-12-26,Hardship,2025-12-27
110961,2025-03-20,Call,2025-04-09
110961,2025-04-08,SMS,2025-05-03
110962,2023-07-18,Call,2023-07-08
110964,2024-07-13,Email,2024-08-09
110969,2025-07-30,Call,2025-08-22
110971,2024-10-08,Agent,2024-10-24
110971,2025-07-19,Email,2025-07-19
110973,2023-06-06,SMS,2023-06-15
110973,2023-08-08,Hardship,2023-08-26
110974,2025-06-21,Call,2025-07-08
110974,2025-07-10,Agent,2025-08-06
110974,2025-12-16,Agent,2025-12-19
110975,2024-10-18,SMS,2024-11-08
110975,2025-05-20,SMS,2025-05-20
110977,2024-10-01,SMS,2024-10-25
110977,2026-01-28,Email,2026-02-17
110978,2025-04-11,Agent,2025-04-26
110979,2024-01-20,SMS,2024-02-03
110979,2024-05-19,SMS,2024-05-16
110979,2026-02-08,Email,2026-02-21
110982,2022-12-31,Email,2023-01-10
110983,2024-11-18,Hardship,2024-11-25
110986,2024-01-25,Hardship,2024-01-25
110992,2024-06-16,Agent,2024-06-24
110992,2024-08-16,SMS,2024-09-17
110993,2024-02-28,Call,2024-03-21
110994,2025-07-16,SMS,2025-07-14
110997,2024-07-08,Hardship,2024-07-28
110997,2025-05-13,SMS,2025-06-02
110998,2025-01-23,Call,2025-01-15
110998,2025-02-24,Email,2025-03-17
110999,2026-01-20,Call,2026-02-06
111003,2024-04-24,Email,2024-05-23
111003,2024-11-24,Agent,2024-12-30
111007,2024-08-18,Call,2024-08-28
111007,2024-12-31,Email,2025-01-09
111007,2025-04-02,Email,2025-05-02
111007,2025-05-29,Call,2025-07-02
111007,2025-10-07,Call,2025-10-12
111009,2024-10-19,Hardship,2024-11-03
111009,2025-05-29,Email,2025-06-12
111012,2025-06-30,Agent,2025-07-30
111013,2023-12-13,Agent,2023-12-05
111014,2025-09-02,Email,2025-09-17
111015,2026-01-08,Agent,2026-02-02
111016,2025-11-07,Email,2025-11-26
111017,2025-04-09,SMS,2025-05-09
111017,2026-01-05,Call,2026-01-11
111024,2024-08-07,SMS,2024-08-20
111025,2025-10-08,Email,2025-10-08
111028,2024-04-22,Hardship,2024-05-09
111028,2024-12-24,Call,2024-12-22
111030,2022-05-10,Agent,2022-05-09
111030,2023-03-19,Hardship,2023-03-17
111030,2023-05-19,Agent,2023-05-11
111030,2025-02-08,Call,2025-03-01
111031,2025-01-02,Call,2024-12-22
111036,2025-06-18,Call,2025-06-16
111037,2024-05-12,SMS,2024-05-21
111037,2025-06-13,Call,2025-06-24
111040,2022-07-29,SMS,2022-08-11
111040,2024-12-21,Agent,2025-01-08
111040,2025-05-02,Call,2025-04-29
111041,2024-10-26,Call,2024-11-06
111041,2025-09-04,Email,2025-09-17
111043,2023-04-20,Agent,2023-05-24
111043,2024-11-02,Email,2024-11-01
111044,2023-06-26,Hardship,2023-06-23
111045,2025-04-12,SMS,2025-04-28
111045,2025-06-07,Agent,2025-07-07
111047,2024-09-07,Call,2024-09-17
111047,2025-01-04,SMS,2025-01-24
111047,2025-08-30,Agent,2025-09-15
111054,2025-10-21,Email,2025-11-10
111056,2024-03-23,SMS,2024-04-05
111058,2025-08-09,Email,2025-08-11
111060,2025-08-15,Call,2025-09-09
111061,2022-07-16,Agent,2022-07-03
111061,2022-07-26,Agent,2022-08-27
111061,2023-01-09,Call,2023-01-13
111065,2024-10-01,Hardship,2024-10-09
111065,2026-01-26,Hardship,2026-01-25
111066,2024-06-18,SMS,2024-06-28
111066,2025-05-11,Hardship,2025-06-08
