customer_id,age,annual_income_nzd,employment_type,region,credit_score,tenure_months
6248,46,48130.02,Salaried,Auckland,734,1
6249,18,67460.05,Student,Auckland,615,23
6250,50,77399.3,Contractor,Canterbury,595,82
6251,31,155482.06,Student,Auckland,664,50
6252,34,57823.15,Salaried,Auckland,549,104
6253,70,33864.27,Salaried,Wellington,510,9
6254,42,79345.57,Student,Otago,618,27
6255,33,125439.31,Salaried,Auckland,641,14
6256,18,46856.88,Salaried,Canterbury,657,25
6257,55,79101.47,Salaried,Auckland,607,29
6258,22,94176.66,Salaried,Auckland,739,1
6259,26,85620.46,Salaried,Auckland,545,10
6260,34,57325.53,Salaried,Wellington,570,44
6261,55,39564.47,Contractor,Wellington,684,53
6262,47,52230.62,Salaried,Otago,569,30
6263,36,66594.03,Unemployed,Otago,566,11
6264,42,81527.86,Salaried,Canterbury,659,19
6265,31,62961.28,Salaried,Auckland,576,4
6266,40,45662.9,Salaried,Bay of Plenty,641,110
6267,39,69558.32,Student,Bay of Plenty,601,73
6268,50,79780.81,Unemployed,Bay of Plenty,590,2
6269,50,64268.48,Salaried,Auckland,503,7
6270,44,37187.05,Salaried,Waikato,660,31
6271,34,49929.5,Salaried,Otago,563,10
6272,47,82993.65,Student,Canterbury,638,98
6273,37,29075.23,Self-employed,Waikato,614,51
6274,25,21121.99,Student,Bay of Plenty,636,11
6275,33,106791.89,Salaried,Wellington,640,1
6276,39,68195.7,Salaried,Bay of Plenty,664,58
6277,49,71184.37,Self-employed,Bay of Plenty,599,20
6278,36,33370.66,Student,Manawatu,737,37
6279,23,75499.98,Salaried,Manawatu,521,12
6280,39,61320.04,Salaried,Canterbury,634,6
6281,39,26557.1,Unemployed,Auckland,709,40
6282,40,102839.78,Salaried,Auckland,683,22
6283,49,58186.43,Salaried,Manawatu,582,10
6284,50,45331.72,Salaried,Auckland,593,5
6285,31,45702.33,Salaried,Auckland,580,31
6286,31,21876.1,Salaried,Wellington,692,47
6287,26,70756.63,Contractor,Auckland,598,12
6288,46,60951.62,Salaried,Canterbury,668,48
6289,55,49645.55,Salaried,Bay of Plenty,669,7
6290,34,96309.12,Contractor,Auckland,816,15
6291,35,29064.23,Unemployed,Waikato,672,49
6292,56,41417.24,Contractor,Waikato,593,39
6293,44,36956.48,Student,Canterbury,548,11
6294,43,47788.59,Unemployed,Auckland,631,5
6295,24,55846.47,Student,Otago,642,2
6296,46,65742.84,Unemployed,Wellington,495,66
6297,27,46344.69,Contractor,Auckland,600,3
6298,24,36504.47,Self-employed,Canterbury,671,4
6299,34,115693.89,Self-employed,Manawatu,613,10
6300,31,160369.87,Unemployed,Wellington,718,21
6301,35,57784.68,Self-employed,Waikato,541,56
6302,21,38539.88,Contractor,Wellington,697,10
6303,50,105235.33,Salaried,Auckland,714,28
6304,52,28253.12,Unemployed,Auckland,717,3
6305,18,46599.82,Salaried,Auckland,540,22
6306,50,39606.45,Salaried,Auckland,672,7
6307,28,32151.33,Contractor,Canterbury,603,9
6308,48,47762.17,Salaried,Auckland,552,16
6309,37,36721.68,Salaried,Otago,621,52
6310,38,54485.75,Salaried,Other,587,49
6311,36,54842.99,Salaried,Wellington,714,19
6312,53,40962.03,Salaried,Wellington,686,5
6313,23,45856.35,Self-employed,Auckland,569,12
6314,45,48830.87,Student,Canterbury,599,25
6315,51,77997.4,Salaried,Canterbury,623,73
6316,47,50675.95,Self-employed,Auckland,645,124
6317,66,78520.56,Student,Auckland,720,37
6318,32,70517.48,Salaried,Canterbury,698,16
6319,49,70065.71,Self-employed,Canterbury,654,43
6320,37,101167.28,Salaried,Waikato,632,15
6321,53,32737.42,Self-employed,Manawatu,526,35
6322,38,43785.92,Salaried,Bay of Plenty,740,10
6323,33,119788.68,Unemployed,Auckland,619,11
6324,54,48252.72,Salaried,Waikato,759,3
6325,32,18000.0,Salaried,Wellington,664,20
6326,21,49447.37,Salaried,Bay of Plenty,792,35
6327,32,57568.04,Self-employed,Otago,692,56
6328,45,18000.0,Salaried,Auckland,550,60
6329,55,98742.53,Salaried,Auckland,607,176
6330,39,39294.09,Salaried,Wellington,638,3
6331,54,62808.98,Salaried,Auckland,589,24
6332,22,48937.94,Contractor,Waikato,624,27
6333,33,30340.59,Salaried,Waikato,554,59
6334,35,33465.53,Contractor,Auckland,650,11
6335,37,35568.39,Salaried,Wellington,667,3
6336,39,88305.03,Salaried,Canterbury,580,14
6337,46,50696.28,Salaried,Auckland,786,149
6338,33,42837.13,Student,Waikato,654,83
6339,40,35575.98,Self-employed,Canterbury,593,18
6340,37,92806.1,Salaried,Canterbury,536,75
6341,27,104703.79,Contractor,Waikato,654,1
6342,37,92330.96,Student,Waikato,632,14
6343,36,67615.79,Salaried,Auckland,705,47
6344,36,61723.72,Salaried,Bay of Plenty,640,9
6345,38,31345.56,Salaried,Canterbury,566,8
6346,39,48503.02,Salaried,Waikato,767,71
6347,33,39825.51,Salaried,Auckland,680,34
6348,53,23825.69,Contractor,Auckland,632,162
6349,24,87174.71,Salaried,Bay of Plenty,662,5
6350,29,39611.57,Salaried,Wellington,683,16
6351,71,92797.4,Salaried,Canterbury,550,13
6352,26,80562.28,Salaried,Canterbury,661,76
6353,22,69600.23,Salaried,Canterbury,618,11
6354,47,71381.77,Self-employed,Auckland,686,16
6355,18,41073.1,Salaried,Auckland,598,6
6356,35,124995.44,Student,Auckland,608,54
6357,64,55238.0,Salaried,Wellington,766,10
6358,19,62060.76,Self-employed,Manawatu,736,3
6359,18,40453.79,Salaried,Wellington,450,21
6360,20,35631.15,Contractor,Bay of Plenty,731,18
6361,49,67156.65,Student,Auckland,645,7
6362,51,59747.41,Salaried,Otago,600,5
6363,32,37979.11,Self-employed,Wellington,579,82
6364,46,28359.23,Salaried,Auckland,584,3
6365,55,30593.25,Salaried,Waikato,602,4
6366,59,92805.41,Unemployed,Wellington,571,10
6367,35,41111.2,Salaried,Auckland,555,110
6368,18,46513.19,Salaried,Auckland,577,3
6369,28,104052.73,Salaried,Auckland,673,61
6370,33,32696.79,Salaried,Bay of Plenty,654,80
6371,35,39059.93,Unemployed,Manawatu,689,17
6372,36,38332.56,Salaried,Auckland,645,13
6373,51,112210.38,Salaried,Canterbury,559,41
6374,53,132856.19,Salaried,Auckland,685,44
6375,36,75978.33,Salaried,Auckland,580,55
6376,51,77074.14,Salaried,Wellington,695,64
6377,42,41724.35,Salaried,Waikato,568,11
6378,39,130131.12,Salaried,Auckland,602,42
6379,49,61111.99,Student,Bay of Plenty,625,5
6380,39,79530.8,Salaried,Auckland,697,26
6381,63,51663.86,Salaried,Waikato,662,34
6382,21,48020.6,Unemployed,Canterbury,651,6
6383,32,114504.46,Contractor,Auckland,782,3
6384,36,69069.99,Student,Waikato,521,8
6385,43,104101.22,Self-employed,Auckland,577,20
6386,53,60772.8,Salaried,Auckland,574,79
6387,38,36983.79,Self-employed,Auckland,526,27
6388,21,41668.29,Salaried,Wellington,600,50
6389,48,56745.65,Contractor,Auckland,698,7
6390,47,40866.87,Salaried,Wellington,609,4
6391,18,32913.64,Unemployed,Auckland,627,10
6392,38,93026.31,Self-employed,Auckland,529,14
6393,19,42395.96,Salaried,Manawatu,594,29
6394,30,57652.38,Salaried,Bay of Plenty,618,77
6395,27,61899.05,Salaried,Auckland,695,20
6396,48,41578.19,Contractor,Waikato,533,26
6397,39,104074.24,Salaried,Waikato,618,1
6398,23,32770.57,Salaried,Auckland,726,1
6399,49,60945.26,Unemployed,Auckland,619,3
6400,21,60521.44,Unemployed,Manawatu,502,43
6401,42,52869.69,Unemployed,Waikato,740,24
6402,28,30223.93,Salaried,Bay of Plenty,701,8
6403,34,80167.05,Contractor,Canterbury,711,32
6404,44,75703.51,Unemployed,Waikato,528,28
6405,44,39974.39,Salaried,Wellington,756,3
6406,54,74486.21,Salaried,Waikato,596,37
6407,37,64132.62,Student,Waikato,614,52
6408,42,30446.45,Student,Auckland,601,12
6409,33,36891.34,Contractor,Canterbury,716,42
6410,40,90420.53,Salaried,Canterbury,637,8
6411,43,62270.14,Salaried,Auckland,684,51
6412,37,42026.84,Self-employed,Wellington,655,87
6413,18,36815.93,Salaried,Otago,643,21
6414,42,42962.06,Self-employed,Other,584,10
6415,42,44355.15,Salaried,Bay of Plenty,777,18
6416,30,37023.82,Salaried,Auckland,548,10
6417,23,24740.73,Salaried,Auckland,679,1
6418,56,90491.03,Salaried,Auckland,676,38
6419,44,83850.03,Self-employed,Canterbury,731,2
6420,35,30547.41,Salaried,Bay of Plenty,747,9
6421,24,57603.58,Self-employed,Otago,640,46
6422,28,36098.0,Contractor,Otago,687,39
6423,54,48160.51,Salaried,Auckland,774,3
6424,40,46390.73,Unemployed,Auckland,645,39
6425,31,44688.64,Contractor,Manawatu,575,96
6426,44,133429.19,Self-employed,Otago,623,3
6427,28,44438.14,Unemployed,Wellington,559,19
6428,56,37657.27,Salaried,Wellington,676,47
6429,54,38439.4,Salaried,Canterbury,725,40
6430,32,86655.83,Salaried,Canterbury,642,9
6431,30,25759.38,Salaried,Auckland,537,6
6432,18,38438.69,Salaried,Wellington,722,55
6433,20,103888.17,Self-employed,Canterbury,526,113
6434,22,60463.42,Salaried,Auckland,542,53
6435,40,59063.29,Salaried,Other,638,119
6436,34,141416.67,Salaried,Auckland,668,33
6437,22,60527.71,Salaried,Canterbury,680,95
6438,35,39391.93,Contractor,Canterbury,645,42
6439,44,47718.06,Self-employed,Wellington,773,86
6440,44,32501.95,Salaried,Auckland,655,6
6441,18,95336.85,Salaried,Canterbury,722,61
6442,36,70161.34,Salaried,Auckland,705,8
6443,21,89858.04,Self-employed,Wellington,559,1
6444,49,93511.79,Unemployed,Auckland,638,26
6445,47,44963.45,Salaried,Auckland,799,14
6446,27,35413.95,Student,Manawatu,615,2
6447,29,52930.19,Student,Waikato,603,141
6448,32,36580.02,Salaried,Auckland,662,40
6449,18,58350.93,Unemployed,Manawatu,617,84
6450,42,90169.24,Salaried,Auckland,594,180
6451,35,50228.46,Unemployed,Auckland,616,18
6452,50,57959.39,Salaried,Auckland,750,11
6453,25,51936.1,Salaried,Waikato,640,7
6454,31,77747.95,Unemployed,Canterbury,557,26
6455,20,40114.69,Salaried,Auckland,544,34
6456,26,20162.89,Student,Auckland,804,23
6457,24,66962.7,Salaried,Canterbury,634,18
6458,50,84501.58,Self-employed,Canterbury,680,7
6459,30,66228.65,Salaried,Bay of Plenty,596,21
6460,39,40615.14,Unemployed,Wellington,672,3
6461,33,32508.1,Salaried,Waikato,752,72
6462,23,67678.5,Salaried,Waikato,604,2
6463,36,57737.69,Self-employed,Canterbury,682,17
6464,45,51194.8,Unemployed,Auckland,552,4
6465,24,123020.77,Salaried,Auckland,792,54
6466,48,35381.34,Salaried,Canterbury,669,14
6467,28,120423.1,Salaried,Bay of Plenty,621,4
6468,32,54956.8,Salaried,Auckland,629,27
6469,44,23718.09,Student,Wellington,614,89
6470,30,49979.03,Salaried,Wellington,618,86
6471,38,83430.83,Contractor,Auckland,479,10
6472,34,45969.12,Salaried,Auckland,643,46
6473,40,27899.1,Salaried,Auckland,640,1
6474,18,50310.47,Salaried,Wellington,684,5
6475,18,36837.53,Student,Wellington,613,25
6476,45,67596.84,Salaried,Canterbury,596,9
6477,50,76728.61,Salaried,Auckland,649,58
6478,27,33680.63,Salaried,Canterbury,537,96
6479,35,39434.18,Contractor,Auckland,660,1
6480,42,76152.19,Salaried,Auckland,520,10
6481,46,36809.83,Unemployed,Wellington,728,21
6482,18,33290.55,Self-employed,Waikato,698,30
6483,27,31875.37,Salaried,Bay of Plenty,585,89
6484,34,63476.01,Salaried,Auckland,696,80
6485,46,62262.9,Salaried,Canterbury,658,36
6486,68,39822.18,Unemployed,Auckland,579,11
6487,35,54300.48,Salaried,Waikato,508,55
6488,21,107711.28,Salaried,Auckland,672,8
6489,43,34949.97,Self-employed,Waikato,594,121
6490,54,22510.02,Self-employed,Canterbury,727,1
6491,39,66488.48,Contractor,Bay of Plenty,651,30
6492,27,51550.62,Unemployed,Other,601,3
6493,49,39359.35,Salaried,Manawatu,776,19
6494,46,72651.99,Salaried,Canterbury,690,36
6495,26,79035.41,Salaried,Otago,450,42
6496,43,20055.82,Unemployed,Auckland,616,55
6497,50,40389.73,Unemployed,Auckland,553,32
6498,52,153719.12,Unemployed,Canterbury,594,10
6499,37,70441.1,Salaried,Other,640,79
6500,34,73441.66,Salaried,Waikato,675,60
6501,53,91839.93,Salaried,Auckland,668,6
6502,23,54594.09,Salaried,Waikato,725,63
6503,43,77536.79,Salaried,Auckland,695,130
6504,22,74841.51,Salaried,Wellington,690,37
6505,51,69048.79,Salaried,Auckland,664,12
6506,35,46868.2,Salaried,Auckland,740,34
6507,53,58537.71,Salaried,Auckland,628,15
6508,44,41574.29,Salaried,Waikato,630,41
6509,23,54489.67,Contractor,Canterbury,517,28
6510,55,32022.02,Salaried,Auckland,724,95
6511,57,37957.38,Contractor,Wellington,645,35
6512,49,47713.02,Salaried,Waikato,850,9
6513,29,35430.65,Student,Other,622,46
6514,34,43163.14,Salaried,Otago,656,13
6515,40,50323.8,Salaried,Auckland,688,11
6516,30,64926.95,Self-employed,Auckland,573,18
6517,58,83047.32,Unemployed,Auckland,675,1
6518,40,43971.5,Salaried,Wellington,652,125
6519,18,98794.49,Salaried,Canterbury,629,27
6520,42,82650.4,Unemployed,Auckland,732,53
6521,34,67971.39,Salaried,Manawatu,587,11
6522,37,58054.77,Salaried,Bay of Plenty,669,49
6523,34,62542.67,Unemployed,Wellington,752,30
6524,48,92426.87,Student,Canterbury,601,20
6525,51,93958.72,Salaried,Canterbury,629,127
6526,41,98787.47,Unemployed,Canterbury,814,25
6527,34,55193.31,Salaried,Otago,683,39
6528,38,69545.41,Salaried,Auckland,615,1
6529,38,99170.51,Contractor,Waikato,706,13
6530,28,40918.1,Salaried,Auckland,610,79
6531,45,46944.08,Salaried,Wellington,540,51
6532,44,54568.74,Unemployed,Canterbury,746,28
6533,56,81212.09,Salaried,Auckland,573,83
6534,53,81783.23,Self-employed,Auckland,822,24
6535,30,48830.54,Salaried,Auckland,616,30
6536,48,27477.58,Salaried,Auckland,799,17
6537,27,60523.24,Self-employed,Canterbury,554,35
6538,46,35837.77,Self-employed,Other,722,14
6539,32,27709.45,Student,Auckland,685,18
6540,26,30676.67,Student,Auckland,709,122
6541,41,62747.34,Salaried,Wellington,718,4
6542,18,99954.15,Salaried,Auckland,615,4
6543,18,55132.93,Salaried,Auckland,558,2
6544,36,59582.74,Salaried,Canterbury,646,14
6545,39,92254.17,Salaried,Otago,666,18
6546,34,27037.91,Salaried,Otago,617,4
6547,19,68465.1,Self-employed,Auckland,669,29
6548,28,53894.55,Self-employed,Auckland,673,32
6549,43,69893.35,Unemployed,Wellington,586,50
6550,45,43583.43,Salaried,Auckland,678,134
6551,38,37493.7,Salaried,Waikato,631,35
6552,52,57712.5,Self-employed,Wellington,601,4
6553,43,113792.98,Self-employed,Auckland,705,3
6554,29,79810.44,Salaried,Auckland,596,54
6555,35,43111.21,Salaried,Manawatu,618,38
6556,21,29630.59,Salaried,Wellington,655,6
6557,37,25414.36,Student,Bay of Plenty,746,11
6558,51,97953.17,Student,Wellington,663,50
6559,46,35249.72,Salaried,Waikato,687,30
6560,55,46794.41,Salaried,Auckland,629,32
6561,34,98178.74,Salaried,Waikato,645,8
6562,54,26206.02,Salaried,Bay of Plenty,647,36
6563,36,106034.42,Salaried,Auckland,671,53
6564,56,48332.61,Salaried,Auckland,629,78
6565,38,32310.18,Salaried,Wellington,744,48
6566,46,48469.6,Salaried,Canterbury,624,31
6567,56,39137.31,Salaried,Canterbury,530,40
6568,36,66063.32,Salaried,Waikato,842,24
6569,41,40470.98,Student,Waikato,627,9
6570,53,22919.9,Unemployed,Wellington,742,77
6571,36,49057.43,Salaried,Canterbury,748,27
6572,22,29423.67,Salaried,Auckland,716,32
6573,64,59393.73,Salaried,Auckland,636,166
6574,32,31754.55,Salaried,Wellington,670,151
6575,40,43494.69,Salaried,Waikato,561,32
6576,52,58815.72,Self-employed,Bay of Plenty,789,1
6577,31,49236.65,Salaried,Waikato,590,18
6578,26,60639.01,Salaried,Wellington,632,100
6579,41,73580.05,Contractor,Auckland,657,12
6580,18,32174.51,Salaried,Wellington,642,180
6581,35,52628.92,Salaried,Auckland,604,3
6582,41,18000.0,Self-employed,Canterbury,748,30
6583,35,60554.56,Salaried,Auckland,717,26
6584,19,47317.41,Self-employed,Auckland,673,11
6585,57,34802.61,Unemployed,Canterbury,622,107
6586,39,62447.02,Student,Auckland,724,35
6587,55,91831.8,Salaried,Canterbury,617,9
6588,35,43730.1,Salaried,Canterbury,760,17
6589,27,35412.97,Salaried,Bay of Plenty,658,46
6590,41,58352.73,Unemployed,Auckland,736,13
6591,35,29702.22,Unemployed,Auckland,642,76
6592,24,40248.51,Salaried,Bay of Plenty,655,7
6593,56,93908.95,Unemployed,Auckland,736,11
6594,31,55713.66,Salaried,Otago,804,6
6595,18,23254.17,Salaried,Auckland,759,4
6596,54,24133.44,Salaried,Canterbury,711,13
6597,32,58275.59,Salaried,Auckland,691,180
6598,31,79863.62,Student,Wellington,615,4
6599,18,26162.19,Salaried,Otago,671,9
6600,59,66328.22,Student,Canterbury,586,11
6601,23,98583.05,Unemployed,Waikato,676,35
6602,39,126694.83,Student,Auckland,681,49
6603,49,62884.2,Salaried,Manawatu,513,50
6604,43,68054.3,Contractor,Canterbury,653,1
6605,37,20745.13,Salaried,Auckland,679,38
6606,18,139370.15,Contractor,Auckland,644,36
6607,28,41815.79,Salaried,Auckland,675,26
6608,40,35594.2,Self-employed,Auckland,556,17
6609,29,48298.57,Contractor,Manawatu,596,57
6610,40,106964.58,Contractor,Auckland,722,15
6611,46,146330.16,Unemployed,Auckland,650,9
6612,50,57321.66,Salaried,Wellington,674,13
6613,23,84892.23,Salaried,Wellington,612,21
6614,64,55239.96,Salaried,Auckland,651,9
6615,47,33961.81,Salaried,Auckland,489,34
6616,38,105296.41,Salaried,Auckland,709,78
6617,51,40947.36,Salaried,Canterbury,777,33
6618,66,108119.12,Student,Wellington,575,21
6619,21,97182.27,Unemployed,Manawatu,584,57
6620,35,71418.79,Salaried,Wellington,681,50
6621,18,123381.77,Salaried,Wellington,753,16
6622,40,147939.06,Salaried,Manawatu,650,33
6623,42,50068.16,Salaried,Wellington,564,47
6624,38,37648.28,Contractor,Wellington,635,10
6625,30,23413.75,Salaried,Auckland,578,16
6626,18,148762.6,Self-employed,Waikato,603,4
6627,42,44451.02,Salaried,Wellington,629,158
6628,55,90288.61,Unemployed,Canterbury,585,3
6629,31,38810.07,Student,Wellington,596,7
6630,43,108252.26,Unemployed,Canterbury,655,24
6631,19,39535.22,Salaried,Bay of Plenty,665,72
6632,43,31689.05,Salaried,Wellington,550,16
6633,33,49324.3,Salaried,Auckland,678,53
6634,29,42646.52,Self-employed,Canterbury,623,41
6635,29,70851.04,Salaried,Manawatu,700,37
6636,33,52937.77,Contractor,Waikato,705,67
6637,43,71859.35,Self-employed,Auckland,612,1
6638,22,47526.39,Salaried,Other,693,95
6639,33,40163.01,Student,Auckland,591,64
6640,38,41664.21,Salaried,Other,743,100
6641,25,135974.47,Salaried,Auckland,594,57
6642,60,59953.64,Self-employed,Other,675,76
6643,28,22188.0,Unemployed,Auckland,637,8
6644,30,42869.07,Self-employed,Waikato,579,14
6645,26,56590.12,Self-employed,Waikato,713,14
6646,60,124297.09,Unemployed,Waikato,607,4
6647,45,86069.85,Salaried,Bay of Plenty,531,47
6648,27,35782.96,Unemployed,Wellington,450,5
6649,51,160855.24,Salaried,Auckland,589,2
6650,40,53422.0,Salaried,Auckland,746,54
6651,41,94925.57,Salaried,Canterbury,738,85
6652,34,32216.89,Salaried,Canterbury,600,52
6653,29,18413.26,Salaried,Auckland,624,63
6654,42,28744.62,Salaried,Auckland,617,33
6655,31,18000.0,Salaried,Wellington,557,79
6656,60,140146.03,Salaried,Waikato,584,25
6657,23,59667.32,Salaried,Otago,719,160
6658,56,35735.87,Student,Auckland,685,4
6659,37,66415.17,Salaried,Manawatu,669,60
6660,42,58994.55,Salaried,Manawatu,557,37
6661,48,71640.8,Salaried,Auckland,657,31
6662,30,93366.62,Salaried,Wellington,489,47
6663,48,47549.92,Student,Canterbury,709,66
6664,18,36463.69,Student,Canterbury,668,72
6665,29,78629.23,Student,Canterbury,556,7
6666,27,77734.13,Salaried,Wellington,763,8
6667,23,56688.75,Salaried,Auckland,524,1
6668,35,144336.03,Salaried,Auckland,687,5
6669,43,44488.23,Self-employed,Auckland,689,11
6670,46,36136.69,Student,Waikato,563,46
6671,41,65391.08,Unemployed,Auckland,647,23
6672,30,39985.73,Salaried,Bay of Plenty,535,51
6673,42,67709.54,Salaried,Wellington,451,24
6674,39,37240.28,Salaried,Wellington,575,29
6675,49,45246.97,Contractor,Otago,607,4
6676,47,126864.92,Salaried,Auckland,695,54
6677,38,45138.27,Salaried,Auckland,655,51
6678,27,37817.11,Unemployed,Other,657,13
6679,30,91748.41,Contractor,Canterbury,579,14
6680,31,33759.97,Salaried,Auckland,613,9
6681,34,39663.06,Salaried,Auckland,585,61
6682,41,70224.5,Contractor,Otago,564,49
6683,47,82642.98,Salaried,Canterbury,608,34
6684,37,93827.6,Contractor,Auckland,655,10
6685,38,38706.01,Salaried,Otago,610,7
6686,40,70841.76,Student,Wellington,627,2
6687,32,43925.54,Contractor,Other,699,2
6688,27,41252.0,Student,Auckland,615,7
6689,18,93101.52,Salaried,Canterbury,557,4
6690,30,42306.69,Salaried,Auckland,689,29
6691,44,61401.66,Salaried,Wellington,669,16
6692,30,58105.22,Unemployed,Auckland,673,21
6693,35,33461.83,Salaried,Auckland,694,32
6694,44,83678.87,Salaried,Auckland,682,39
6695,44,69711.91,Salaried,Auckland,652,38
6696,25,22162.77,Contractor,Other,817,11
6697,50,61380.01,Student,Auckland,560,60
6698,52,38260.07,Student,Wellington,609,90
6699,24,88759.34,Salaried,Canterbury,718,14
6700,28,28270.39,Unemployed,Waikato,660,1
6701,52,46146.91,Salaried,Waikato,703,83
6702,36,63761.9,Student,Bay of Plenty,662,93
6703,18,55517.48,Salaried,Other,746,2
6704,21,76368.93,Salaried,Waikato,579,1
6705,35,27356.52,Salaried,Bay of Plenty,744,61
6706,24,113932.5,Salaried,Canterbury,732,13
6707,33,68618.34,Salaried,Canterbury,565,89
6708,38,99894.83,Salaried,Wellington,694,9
6709,56,80290.62,Salaried,Auckland,647,71
6710,35,53894.05,Salaried,Auckland,608,3
6711,51,30397.35,Salaried,Auckland,518,11
6712,55,42041.02,Student,Auckland,579,130
6713,55,110780.22,Unemployed,Canterbury,700,9
6714,41,101057.71,Unemployed,Auckland,707,5
6715,18,40993.96,Self-employed,Wellington,635,70
6716,44,18000.0,Contractor,Manawatu,707,5
6717,51,49231.53,Student,Wellington,716,4
6718,37,47597.41,Self-employed,Auckland,661,14
6719,59,48416.81,Salaried,Auckland,599,36
6720,48,68723.24,Salaried,Otago,681,45
6721,45,80361.92,Salaried,Manawatu,684,77
6722,51,84595.37,Student,Otago,697,28
6723,42,66208.83,Self-employed,Auckland,711,18
6724,18,24092.44,Salaried,Wellington,555,16
6725,32,46465.26,Salaried,Other,614,68
6726,52,152793.16,Salaried,Auckland,517,46
6727,28,64112.69,Contractor,Auckland,702,85
6728,35,63928.39,Salaried,Auckland,635,120
6729,25,63689.1,Salaried,Other,680,13
6730,59,65311.33,Salaried,Wellington,547,27
6731,58,18538.4,Self-employed,Manawatu,748,36
6732,27,48640.61,Unemployed,Auckland,566,6
6733,40,53260.39,Unemployed,Bay of Plenty,704,2
6734,30,96439.67,Salaried,Auckland,658,73
6735,45,55351.15,Salaried,Auckland,637,28
6736,44,25824.27,Salaried,Canterbury,631,30
6737,48,65745.08,Salaried,Wellington,605,29
6738,42,37732.57,Self-employed,Waikato,741,51
6739,73,31333.61,Salaried,Other,651,6
6740,26,37221.0,Contractor,Auckland,561,34
6741,18,69156.47,Salaried,Auckland,623,23
6742,33,95458.09,Unemployed,Canterbury,659,82
6743,19,67327.12,Salaried,Otago,713,26
6744,20,71999.21,Salaried,Bay of Plenty,608,103
6745,26,67028.31,Self-employed,Wellington,612,16
6746,27,56703.84,Self-employed,Waikato,652,123
6747,27,74133.2,Self-employed,Auckland,711,75
6748,44,18243.26,Unemployed,Auckland,554,32
6749,32,56953.46,Salaried,Canterbury,685,16
6750,36,33853.03,Salaried,Bay of Plenty,618,17
6751,49,91427.92,Unemployed,Wellington,627,53
6752,29,50705.02,Salaried,Canterbury,790,31
6753,35,54936.14,Salaried,Wellington,636,18
6754,42,27521.36,Contractor,Wellington,703,36
6755,18,85611.41,Self-employed,Otago,700,48
6756,18,71847.25,Salaried,Wellington,567,1
6757,42,69607.43,Salaried,Auckland,521,3
6758,44,37576.71,Salaried,Bay of Plenty,707,4
6759,63,38248.59,Salaried,Canterbury,574,9
6760,40,59911.26,Unemployed,Waikato,534,20
6761,48,39635.31,Salaried,Manawatu,722,59
6762,36,65887.36,Salaried,Auckland,579,16
6763,42,20487.89,Self-employed,Wellington,596,1
6764,58,43503.86,Contractor,Canterbury,788,24
6765,18,121605.69,Contractor,Auckland,534,180
6766,43,66023.67,Salaried,Otago,562,15
6767,64,58399.18,Student,Waikato,618,117
6768,41,132369.42,Salaried,Waikato,633,4
6769,58,18936.01,Salaried,Bay of Plenty,587,7
6770,30,37538.04,Student,Auckland,569,46
6771,38,45228.02,Salaried,Waikato,756,25
6772,38,79718.59,Student,Bay of Plenty,668,52
6773,18,80341.8,Salaried,Otago,691,72
6774,24,36691.37,Unemployed,Wellington,640,10
6775,25,84887.27,Salaried,Wellington,670,41
6776,48,45184.45,Unemployed,Auckland,715,34
6777,48,93455.24,Self-employed,Otago,580,71
6778,42,34040.65,Self-employed,Canterbury,669,20
6779,48,51251.99,Salaried,Canterbury,699,2
6780,36,43452.55,Unemployed,Auckland,758,31
6781,52,87134.98,Salaried,Canterbury,786,115
6782,38,42819.48,Salaried,Auckland,655,1
6783,39,53151.32,Contractor,Manawatu,730,10
6784,35,68054.57,Salaried,Otago,463,14
6785,46,69242.24,Salaried,Auckland,759,52
6786,33,80751.25,Contractor,Canterbury,599,14
6787,50,59575.88,Salaried,Canterbury,633,10
6788,24,44881.82,Student,Bay of Plenty,681,38
6789,25,46287.89,Self-employed,Waikato,639,2
6790,46,54805.87,Salaried,Other,664,7
6791,37,60616.15,Salaried,Auckland,761,19
6792,33,50704.64,Contractor,Auckland,623,16
6793,49,54646.56,Student,Canterbury,574,15
6794,31,27370.9,Salaried,Bay of Plenty,777,4
6795,36,73153.11,Salaried,Auckland,687,16
6796,55,58776.68,Salaried,Auckland,785,58
6797,56,85037.0,Contractor,Bay of Plenty,710,19
6798,57,54180.28,Self-employed,Waikato,557,32
6799,35,24778.24,Salaried,Auckland,695,6
6800,53,46106.04,Contractor,Otago,581,3
6801,27,49515.03,Student,Auckland,651,76
6802,27,75682.82,Salaried,Auckland,645,14
6803,18,21340.82,Contractor,Auckland,537,16
6804,58,55189.65,Student,Otago,593,76
6805,28,68265.09,Unemployed,Waikato,804,44
6806,36,40228.48,Salaried,Wellington,667,51
6807,27,56026.64,Salaried,Auckland,638,41
6808,46,40857.01,Unemployed,Waikato,777,4
6809,33,39014.64,Salaried,Canterbury,622,114
6810,22,45080.77,Salaried,Other,644,86
6811,43,39347.53,Salaried,Bay of Plenty,719,10
6812,21,73690.43,Self-employed,Auckland,622,59
6813,28,38920.32,Salaried,Waikato,598,19
6814,18,36087.09,Unemployed,Auckland,492,41
6815,21,120038.51,Salaried,Other,584,7
6816,40,83477.55,Self-employed,Auckland,584,28
6817,18,23442.81,Salaried,Auckland,661,5
6818,20,38401.59,Salaried,Wellington,607,28
6819,38,60421.99,Salaried,Auckland,801,10
